337,5
338,7
339,7
340,6
341,7
342,7
343,7
344,5
345,9
346,5
347,7
348,7
349,7
350,5
351,7
352,5
353,7
354,7
355,6
356,2
357,6
358,6
359,7
360,7
361,6
362,8
363,6
364,7
365,9
366,7
367,6
368,7
369,7
370,5
371,9
372,9
373,8
374,9
375,6
376,7
377,2
378,5
379,8
380,7
381,8
382,3
383,9
384,8
385,7
386,6
387,8
388,5
389,5
390,7
391,6
392,5
393,7
394,7
395,5
396,7
397,6
398,5
399,1
400,6
401,7
402,2
403,7
404,7
405,7
406,2
407,7
408,9
409,2
410,5
411,5
412,7
413,8
414,7
415,3
416,8
417,1
418,7
419,5
420,7
421,5
422,5
423,6
424,6
425,8
426,7
427,8
428,6
429,7
430,6
431,7
432,5
433,1
434,7
435,1
436,7
437,7
438,5
439,7
440,7
441,7
442,6
443,6
444,5
445,2
446,7
447,7
448,5
449,7
450,6
451,7
452,6
453,7
454,2
455,7
456,2
457,6
458,7
459,5
460,7
461,1
462,5
463,6
464,5
465,9
466,9
467,7
468,4
469,7
470,6
471,2
472,7
473,1
474,2
475,8
476,2
477,7
478,5
479,5
480,7
481,6
482,1
483,8
484,7
485,7
486,7
487,5
488,5
489,9
490,6
491,6
492,1
493,7
494,9
495,7
496,5
497,5
498,6
499,7
500,6
501,7
502,7
503,7
504,6
505,6
506,6
507,7
508,5
509,7
510,7
511,5
512,7
513,7
514,7
515,8
516,6
517,9
518,9
519,6
520,7
521,2
522,7
523,8
524,7
525,7
526,6
527,7
528,5
529,5
530,7
531,6
532,2
533,1
534,5
535,8
536,5
537,7
538,7
539,6
540,5
541,7
542,2
543,2
544,3
545,5
546,7
547,1
548,8
549,5
550,5
551,6
552,4
553,7
554,8
555,6
556,6
557,1
558,8
559,2
560,5
561,7
562,8
563,5
564,7
565,7
566,8
567,5
568,6
569,7
570,6
571,4
572,3
573,7
574,6
575,7
576,2
577,7
578,5
579,6
580,7
581,5
582,6
583,7
584,9
585,1
586,7
587,7
588,1
589,7
590,6
591,7
592,7
593,7
594,2
595,1
596,7
597,7
598,5
599,5
600,7
601,5
602,7
603,6
604,7
605,5
606,5
607,5
608,6
609,7
610,3
611,8
612,7
613,6
614,6
615,3
616,5
617,3
618,6
619,9
620,5
621,7
622,5
623,7
624,5
625,8
626,7
627,7
628,7
629,7
630,5
631,3
632,1
633,7
634,7
635,7
636,6
637,5
638,7
639,5
640,5
641,5
642,7
643,2
644,9
645,7
646,5
647,1
648,7
649,7
650,5
651,7
652,1
653,7
654,7
655,3
656,7
657,3
658,7
659,7
660,6
661,7
662,5
663,6
664,5
665,7
666,5
667,6
668,1
669,7
670,8
671,2
672,7
673,7
674,5
675,5
676,7
677,6
678,6
679,6
680,7
681,7
682,9
683,9
684,3
685,5
686,5
687,5
688,4
689,7
690,1
691,1
692,7
693,7
694,7
695,7
696,1
697,1
698,5
699,5
700,5
701,1
702,7
703,6
704,5
705,5
706,8
707,8
708,7
709,7
710,7
711,1
712,6
713,7
714,7
715,5
716,7
717,7
718,7
719,7
720,1
721,1
722,8
723,9
724,6
725,9
726,4
727,7
728,1
729,7
730,9
731,6
732,1
733,5
734,6
735,2
736,7
737,7
738,6
739,7
740,7
741,7
742,6
743,7
744,5
745,7
746,7
747,7
748,3
749,6
750,7
751,7
752,7
753,2
754,8
755,6
756,1
757,1
758,7
759,7
760,6
761,8
762,6
763,7
764,5
765,5
766,9
767,5
768,7
769,1
770,7
771,7
772,5
773,2
774,6
775,7
776,6
777,5
778,2
779,5
780,1
781,2
782,1
783,7
784,7
785,9
786,2
787,5
788,5
789,9
790,2
791,1
792,5
793,6
794,8
795,5
796,5
797,3
798,7
799,6
800,9
801,7
802,7
803,5
804,7
805,7
806,1
807,7
808,6
809,6
810,5
811,1
812,9
813,9
814,1
815,7
816,7
817,7
818,7
819,5
820,8
821,1
822,7
823,7
824,7
825,5
826,6
827,1
828,2
829,6
830,9
831,7
832,7
833,5
834,6
835,5
836,7
837,7
838,5
839,1
840,7
841,7
842,7
843,7
844,5
845,8
846,2
847,7
848,7
849,5
850,1
851,5
852,7
853,7
854,6
855,7
856,6
857,8
858,7
859,6
860,5
861,6
862,1
863,4
864,7
865,6
866,2
867,5
868,7
869,6
870,6
871,1
872,7
873,7
874,6
875,7
876,8
877,5
878,7
879,7
880,7
881,7
882,7
883,7
884,1
885,1
886,6
887,5
888,7
889,7
890,3
891,7
892,6
893,5
894,6
895,2
896,7
897,2
898,7
899,7
900,6
901,5
902,5
903,9
904,5
905,6
906,7
907,6
908,5
909,6
910,7
911,7
912,7
913,2
914,7
915,7
916,1
917,7
918,5
919,1
920,1
921,5
922,5
923,9
924,6
925,8
926,1
927,5
928,6
929,2
930,7
931,7
932,6
933,8
934,7
935,6
936,7
937,1
938,9
939,6
940,5
941,7
942,7
943,6
944,1
945,5
946,6
947,9
948,9
949,7
950,7
951,7
952,5
953,7
954,6
955,7
956,7
957,5
958,7
959,5
960,5
961,7
962,7
963,7
964,5
965,9
966,7
967,7
968,1
969,5
970,7
971,2
972,5
973,8
974,7
975,7
976,7
977,2
978,7
979,6
980,8
981,1
982,6
983,7
984,7
985,7
986,5
987,5
988,6
989,6
990,2
991,6
992,7
993,5
994,5
995,7
996,5
997,7
998,5
999,7
1000,7
1001,7
1002,7
1003,6
1004,5
1005,9
1006,7
1007,7
1008,5
1009,7
1010,5
1011,7
1012,5
1013,2
1014,5
1015,7
1016,5
1017,7
1018,5
1019,7
1020,9
1021,7
1022,1
1023,1
1024,5
1025,1
1026,9
1027,7
1028,5
1029,7
1030,9
1031,5
1032,7
1033,2
1034,6
1035,3
1036,7
1037,7
1038,5
1039,4
1040,7
1041,9
1042,6
1043,1
1044,7
1045,7
1046,5
1047,9
1048,3
1049,3
1050,7
1051,7
1052,7
1053,7
1054,8
1055,5
1056,5
1057,7
1058,9
1059,6
1060,7
1061,7
1062,9
1063,6
1064,5
1065,6
1066,2
1067,6
1068,5
1069,6
1070,9
1071,5
1072,7
1073,6
1074,7
1075,7
1076,2
1077,7
1078,1
1079,4
1080,1
1081,7
1082,6
1083,6
1084,6
1085,5
1086,1
1087,7
1088,5
1089,7
1090,7
1091,7
1092,8
1093,6
1094,8
1095,7
1096,7
1097,7
1098,9
1099,7
1100,6
1101,7
1102,5
1103,5
1104,1
1105,7
1106,6
1107,6
1108,3
1109,5
1110,2
1111,5
1112,6
1113,7
1114,3
1115,7
1116,1
1117,9
1118,7
1119,5
1120,2
1121,7
1122,1
1123,6
1124,6
1125,6
1126,7
1127,7
1128,7
1129,8
1130,6
1131,1
1132,1
1133,5
1134,1
1135,8
1136,7
1137,5
1138,7
1139,7
1140,7
1141,1
1142,4
1143,5
1144,7
1145,6
1146,1
1147,4
1148,7
1149,5
1150,7
1151,6
1152,4
1153,7
1154,9
1155,7
1156,6
1157,6
1158,9
1159,6
1160,7
1161,5
1162,7
1163,5
1164,2
1165,5
1166,2
1167,5
1168,7
1169,1
1170,2
1171,7
1172,7
1173,5
1174,2
1175,3
1176,7
1177,7
1178,7
1179,7
1180,5
1181,5
1182,7
1183,6
1184,7
1185,7
1186,7
1187,5
1188,5
1189,5
1190,7
1191,5
1192,1
1193,2
1194,5
1195,7
1196,7
1197,5
1198,7
1199,2
1200,7
1201,5
1202,7
1203,5
1204,6
1205,7
1206,7
1207,6
1208,6
1209,9
1210,6
1211,7
1212,7
1213,6
1214,6
1215,1
1216,2
1217,2
1218,7
1219,7
1220,9
1221,6
1222,5
1223,5
1224,6
1225,7
1226,7
1227,5
1228,7
1229,7
1230,6
1231,7
1232,6
1233,3
1234,5
1235,6
1236,7
1237,4
1238,3
1239,5
1240,5
1241,5
1242,5
1243,6
1244,1
1245,7
1246,5
1247,5
1248,7
1249,5
1250,5
1251,6
1252,7
1253,5
1254,2
1255,7
1256,6
1257,7
1258,8
1259,7
1260,7
1261,6
1262,4
1263,5
1264,5
1265,9
1266,5
1267,6
1268,7
1269,7
1270,5
1271,7
1272,6
1273,6
1274,7
1275,1
1276,6
1277,6
1278,5
1279,5
1280,7
1281,5
1282,1
1283,7
1284,8
1285,5
1286,5
1287,7
1288,6
1289,1
1290,7
1291,6
1292,3
1293,5
1294,7
1295,6
1296,7
1297,7
1298,7
1299,5
1300,1
1301,5
1302,1
1303,7
1304,7
1305,6
1306,7
1307,7
1308,7
1309,7
1310,5
1311,7
1312,5
1313,6
1314,1
1315,6
1316,7
1317,9
1318,7
1319,8
1320,7
1321,7
1322,7
1323,7
1324,7
1325,7
1326,5
1327,7
1328,7
1329,5
1330,6
1331,6
1332,1
1333,7
1334,4
1335,7
1336,7
1337,1
1338,6
1339,5
1340,1
1341,7
1342,7
1343,5
1344,6
1345,2
1346,5
1347,2
1348,1
1349,7
1350,5
1351,7
1352,6
1353,6
1354,5
1355,5
1356,3
1357,1
1358,7
1359,7
1360,6
1361,7
1362,7
1363,1
1364,6
1365,8
1366,6
1367,7
1368,6
1369,7
1370,6
1371,6
1372,3
1373,8
1374,8
1375,6
1376,7
1377,4
1378,7
1379,5
1380,5
1381,7
1382,6
1383,1
1384,9
1385,7
1386,6
1387,5
1388,6
1389,5
1390,6
1391,9
1392,5
1393,7
1394,7
1395,5
1396,7
1397,7
1398,6
1399,1
1400,6
1401,6
1402,5
1403,3
1404,7
1405,5
1406,7
1407,6
1408,7
1409,7
1410,5
1411,6
1412,3
1413,7
1414,7
1415,1
1416,7
1417,7
1418,9
1419,5
1420,5
1421,1
1422,2
1423,7
1424,5
1425,5
1426,7
1427,7
1428,7
1429,3
1430,6
1431,8
1432,7
1433,5
1434,5
1435,7
1436,6
1437,7
1438,7
1439,1
1440,5
1441,6
1442,9
1443,2
1444,7
1445,7
1446,9
1447,1
1448,6
1449,7
1450,7
1451,7
1452,7
1453,7
1454,7
1455,7
1456,7
1457,5
1458,2
1459,7
1460,5
1461,5
1462,5
1463,7
1464,7
1465,1
1466,2
1467,5
1468,7
1469,9
1470,7
1471,7
1472,9
1473,6
1474,1
1475,9
1476,6
1477,9
1478,7
1479,5
1480,7
1481,2
1482,8
1483,1
1484,5
1485,9
1486,7
1487,9
1488,8
1489,6
1490,6
1491,2
1492,5
1493,5
1494,9
1495,7
1496,7
1497,8
1498,6
1499,7
1500,7
1501,7
1502,6
1503,7
1504,7
1505,7
1506,7
1507,8
1508,7
1509,6
1510,6
1511,7
1512,9
1513,7
1514,7
1515,8
1516,9
1517,2
1518,4
1519,7
1520,7
1521,6
1522,7
1523,7
1524,7
1525,8
1526,8
1527,6
1528,9
1529,1
1530,7
1531,7
1532,7
1533,3
1534,5
1535,6
1536,6
1537,7
1538,7
1539,6
1540,7
1541,5
1542,1
1543,6
1544,7
1545,5
1546,9
1547,7
1548,7
1549,5
1550,6
1551,6
1552,7
1553,5
1554,7
1555,7
1556,5
1557,3
1558,1
1559,7
1560,7
1561,7
1562,5
1563,7
1564,6
1565,5
1566,1
1567,6
1568,5
1569,1
1570,7
1571,7
1572,8
1573,6
1574,7
1575,7
1576,6
1577,9
1578,5
1579,5
1580,9
1581,7
1582,8
1583,1
1584,7
1585,7
1586,5
1587,7
1588,6
1589,5
1590,7
1591,7
1592,7
1593,2
1594,5
1595,1
1596,5
1597,7
1598,7
1599,6
1600,6
1601,8
1602,7
1603,2
1604,5
1605,5
1606,1
1607,7
1608,7
1609,1
1610,7
1611,7
1612,7
1613,1
1614,7
1615,6
1616,7
1617,4
1618,5
1619,6
1620,5
1621,6
1622,7
1623,6
1624,7
1625,5
1626,7
1627,1
1628,4
1629,3
1630,7
1631,6
1632,7
1633,7
1634,5
1635,1
1636,1
1637,5
1638,9
1639,6
1640,7
1641,6
1642,1
1643,7
1644,5
1645,1
1646,5
1647,5
1648,2
1649,7
1650,1
1651,5
1652,7
1653,6
1654,7
1655,5
1656,7
1657,7
1658,5
1659,7
1660,7
1661,6
1662,7
1663,9
1664,4
1665,7
1666,7
1667,1
1668,2
1669,7
1670,5
1671,7
1672,7
1673,8
1674,4
1675,7
1676,9
1677,7
1678,4
1679,7
1680,2
1681,7
1682,7
1683,7
1684,2
1685,7
1686,7
1687,9
1688,7
1689,7
1690,1
1691,1
1692,7
1693,7
1694,9
1695,7
1696,8
1697,1
1698,5
1699,7
1700,7
1701,1
1702,5
1703,6
1704,1
1705,5
1706,7
1707,7
1708,7
1709,6
1710,7
1711,7
1712,7
1713,8
1714,3
1715,6
1716,8
1717,5
1718,5
1719,2
1720,7
1721,2
1722,7
1723,5
1724,7
1725,6
1726,8
1727,1
1728,6
1729,9
1730,6
1731,3
1732,4
1733,5
1734,5
1735,7
1736,2
1737,5
1738,5
1739,5
1740,2
1741,7
1742,5
1743,5
1744,7
1745,7
1746,5
1747,7
1748,5
1749,5
1750,2
1751,2
1752,8
1753,5
1754,5
1755,7
1756,1
1757,1
1758,7
1759,5
1760,4
1761,6
1762,6
1763,7
1764,4
1765,5
1766,2
1767,5
1768,6
1769,6
1770,5
1771,1
1772,5
1773,1
1774,1
1775,2
1776,2
1777,9
1778,5
1779,7
1780,7
1781,2
1782,7
1783,7
1784,7
1785,6
1786,5
1787,5
1788,7
1789,7
1790,6
1791,5
1792,8
1793,5
1794,5
1795,1
1796,7
1797,6
1798,7
1799,6
1800,7
1801,9
1802,6
1803,7
1804,5
1805,8
1806,7
1807,8
1808,5
1809,2
1810,4
1811,7
1812,9
1813,7
1814,5
1815,3
1816,7
1817,6
1818,6
1819,7
1820,8
1821,6
1822,7
1823,7
1824,5
1825,6
1826,9
1827,5
1828,5
1829,6
1830,8
1831,7
1832,1
1833,6
1834,7
1835,5
1836,8
1837,5
1838,5
1839,7
1840,2
1841,9
1842,5
1843,1
1844,6
1845,7
1846,7
1847,5
1848,8
1849,5
1850,7
1851,7
1852,5
1853,5
1854,7
1855,6
1856,7
1857,5
1858,7
1859,5
1860,5
1861,7
1862,6
1863,3
1864,1
1865,6
1866,1
1867,7
1868,6
1869,5
1870,9
1871,7
1872,5
1873,6
1874,7
1875,7
1876,7
1877,9
1878,7
1879,6
1880,7
1881,7
1882,5
1883,5
1884,7
1885,4
1886,4
1887,7
1888,7
1889,1
1890,7
1891,6
1892,5
1893,6
1894,6
1895,7
1896,8
1897,3
1898,7
1899,7
1900,5
1901,5
1902,5
1903,6
1904,5
1905,7
1906,7
1907,7
1908,1
1909,5
1910,1
1911,5
1912,8
1913,7
1914,1
1915,7
1916,2
1917,6
1918,2
1919,6
1920,7
1921,8
1922,7
1923,5
1924,6
1925,6
1926,7
1927,5
1928,5
1929,5
1930,7
1931,4
1932,7
1933,1
1934,2
1935,7
1936,5
1937,6
1938,7
1939,6
1940,6
1941,6
1942,8
1943,5
1944,5
1945,7
1946,8
1947,2
1948,5
1949,7
1950,9
1951,5
1952,7
1953,5
1954,6
1955,5
1956,6
1957,7
1958,9
1959,6
1960,6
1961,1
1962,7
1963,2
1964,1
1965,5
1966,7
1967,4
1968,5
1969,6
1970,5
1971,7
1972,7
1973,1
1974,7
1975,5
1976,7
1977,5
1978,6
1979,6
1980,7
1981,7
1982,8
1983,5
1984,2
1985,5
1986,5
1987,5
1988,7
1989,2
1990,4
1991,8
1992,7
1993,7
1994,1
1995,5
1996,7
1997,6
1998,7
1999,5
2000,7
2001,2
2002,9
2003,1
2004,7
2005,8
2006,7
2007,2
2008,6
2009,1
2010,7
2011,6
2012,2
2013,7
2014,6
2015,7
2016,6
2017,5
2018,9
2019,7
2020,8
2021,7
2022,7
2023,1
2024,5
2025,7
2026,7
2027,5
2028,7
2029,9
2030,7
2031,7
2032,7
2033,9
2034,8
2035,1
2036,5
2037,5
2038,5
2039,5
2040,7
2041,6
2042,9
2043,6
2044,7
2045,5
2046,7
2047,5
2048,8
2049,2
2050,1
2051,9
2052,7
2053,7
2054,7
2055,8
2056,1
2057,9
2058,7
2059,6
2060,5
2061,6
2062,7
2063,5
2064,9
2065,2
2066,2
2067,7
2068,7
2069,9
2070,5
2071,8
2072,6
2073,5
2074,5
2075,3
2076,7
2077,5
2078,8
2079,7
2080,6
2081,5
2082,7
2083,3
2084,7
2085,9
2086,5
2087,6
2088,5
2089,7
2090,1
2091,5
2092,7
2093,5
2094,7
2095,2
2096,5
2097,1
2098,7
2099,2
2100,7
2101,5
2102,2
2103,7
2104,7
2105,5
2106,5
2107,1
2108,7
2109,1
2110,8
2111,7
2112,5
2113,2
2114,6
2115,7
2116,9
2117,1
2118,7
2119,7
2120,6
2121,6
2122,5
2123,7
2124,7
2125,5
2126,7
2127,7
2128,8
2129,6
2130,7
2131,4
2132,5
2133,7
2134,7
2135,7
2136,6
2137,5
2138,7
2139,5
2140,9
2141,7
2142,7
2143,5
2144,3
2145,7
2146,7
2147,7
2148,8
2149,5
2150,7
2151,2
2152,6
2153,4
2154,7
2155,7
2156,1
2157,5
2158,7
2159,5
2160,1
2161,1
2162,7
2163,6
2164,5
2165,5
2166,6
2167,5
2168,8
2169,7
2170,5
2171,7
2172,6
2173,7
2174,6
2175,8
2176,7
2177,9
2178,6
2179,9
2180,6
2181,7
2182,5
2183,3
2184,7
2185,6
2186,5
2187,5
2188,7
2189,6
2190,4
2191,1
2192,5
2193,7
2194,7
2195,9
2196,7
2197,7
2198,6
2199,8
2200,7
2201,4
2202,7
2203,7
2204,1
2205,6
2206,5
2207,5
2208,6
2209,5
2210,5
2211,7
2212,7
2213,9
2214,5
2215,5
2216,7
2217,4
2218,7
2219,5
2220,7
2221,5
2222,6
2223,3
2224,7
2225,6
2226,2
2227,5
2228,7
2229,6
2230,6
2231,5
2232,9
2233,1
2234,6
2235,6
2236,9
2237,9
2238,5
2239,7
2240,5
2241,5
2242,1
2243,5
2244,7
2245,6
2246,6
2247,5
2248,5
2249,9
2250,7
2251,6
2252,6
2253,6
2254,7
2255,7
2256,5
2257,7
2258,5
2259,5
2260,2
2261,7
2262,5
2263,7
2264,7
2265,7
2266,6
2267,3
2268,7
2269,4
2270,8
2271,5
2272,7
2273,5
2274,5
2275,2
2276,7
2277,7
2278,7
2279,5
2280,7
2281,8
2282,5
2283,6
2284,6
2285,7
2286,8
2287,7
2288,5
2289,7
2290,6
2291,6
2292,2
2293,5
2294,7
2295,5
2296,5
2297,2
2298,7
2299,1
2300,6
2301,7
2302,7
2303,7
2304,5
2305,9
2306,6
2307,7
2308,6
2309,5
2310,3
2311,7
2312,6
2313,9
2314,3
2315,5
2316,5
2317,7
2318,6
2319,7
2320,7
2321,7
2322,7
2323,6
2324,7
2325,5
2326,2
2327,5
2328,7
2329,6
2330,9
2331,1
2332,2
2333,7
2334,5
2335,7
2336,1
2337,7
2338,7
2339,6
2340,7
2341,5
2342,7
2343,6
2344,6
2345,1
2346,7
2347,5
2348,7
2349,5
2350,1
2351,7
2352,8
2353,7
2354,7
2355,6
2356,5
2357,7
2358,9
2359,7
2360,7
2361,7
2362,7
2363,9
2364,7
2365,5
2366,7
2367,1
2368,6
2369,7
2370,5
2371,7
2372,7
2373,7
2374,8
2375,9
2376,6
2377,3
2378,7
2379,1
2380,6
2381,2
2382,9
2383,7
2384,5
2385,9
2386,7
2387,6
2388,1
2389,7
2390,6
2391,7
2392,5
2393,1
2394,5
2395,5
2396,2
2397,2
2398,2
2399,7
2400,5
2401,5
2402,7
2403,7
2404,2
2405,5
2406,7
2407,7
2408,6
2409,7
2410,1
2411,7
2412,2
2413,7
2414,7
2415,7
2416,6
2417,6
2418,2
2419,6
2420,6
2421,1
2422,7
2423,7
2424,5
2425,7
2426,7
2427,6
2428,5
2429,7
2430,7
2431,7
2432,8
2433,4
2434,6
2435,6
2436,7
2437,7
2438,1
2439,5
2440,7
2441,2
2442,5
2443,5
2444,7
2445,6
2446,7
2447,6
2448,1
2449,7
2450,7
2451,5
2452,5
2453,5
2454,7
2455,7
2456,7
2457,6
2458,7
2459,7
2460,9
2461,7
2462,2
2463,7
2464,8
2465,7
2466,7
2467,1
2468,7
2469,7
2470,9
2471,7
2472,7
2473,6
2474,6
2475,7
2476,2
2477,7
2478,7
2479,7
2480,7
2481,5
2482,7
2483,2
2484,6
2485,7
2486,7
2487,7
2488,7
2489,5
2490,1
2491,7
2492,7
2493,2
2494,7
2495,5
2496,7
2497,7
2498,6
2499,6
2500,7
